timestamp,value,status
2026-02-03 18:49:43.019,0.97,Excellent
2026-02-03 18:53:03.868,0.97,Excellent
2026-02-03 18:53:31.799,0.97,Excellent
2026-02-03 18:53:32.089,0.97,Excellent
2026-02-03 18:59:41.497,0.97,Excellent
2026-02-03 19:08:31.877,0.97,Excellent
2026-02-03 19:08:36.842,0.97,Excellent
2026-02-03 19:08:41.892,0.97,Excellent
2026-02-03 19:08:46.872,0.97,Excellent
2026-02-03 19:08:51.845,0.97,Excellent
2026-02-03 19:08:57.416,0.97,Excellent
2026-02-03 19:09:02.092,0.97,Excellent
2026-02-03 19:09:07.079,0.97,Excellent
2026-02-03 19:09:12.068,0.97,Excellent
2026-02-03 19:09:17.098,0.97,Excellent
2026-02-03 19:09:22.107,0.97,Excellent
2026-02-03 19:09:27.098,0.97,Excellent
2026-02-03 19:09:32.079,0.97,Excellent
2026-02-03 19:09:37.087,0.97,Excellent
2026-02-03 19:09:42.060,0.97,Excellent
2026-02-03 19:09:47.076,0.97,Excellent
2026-02-03 19:09:52.076,0.97,Excellent
2026-02-03 19:09:57.081,0.97,Excellent
2026-02-03 19:10:02.126,0.97,Excellent
2026-02-03 19:10:07.156,0.97,Excellent
2026-02-03 19:10:12.398,0.97,Excellent
2026-02-03 19:10:17.081,0.97,Excellent
2026-02-03 19:10:22.100,0.97,Excellent
2026-02-03 19:10:26.844,0.97,Excellent
2026-02-03 19:10:31.867,0.97,Excellent
2026-02-03 19:10:36.717,0.97,Excellent
2026-02-03 19:10:41.716,0.97,Excellent
2026-02-03 19:10:46.692,0.97,Excellent
2026-02-03 19:10:52.409,0.97,Excellent
2026-02-03 19:10:57.065,0.97,Excellent
2026-02-03 19:11:02.085,0.97,Excellent
2026-02-03 19:11:07.073,0.97,Excellent
2026-02-03 19:11:12.105,0.97,Excellent
2026-02-03 19:11:17.078,0.97,Excellent
2026-02-03 19:11:22.096,0.97,Excellent
2026-02-03 19:11:27.085,0.97,Excellent
2026-02-03 19:11:32.104,0.97,Excellent
2026-02-03 19:11:37.095,0.97,Excellent
2026-02-03 19:11:42.081,0.97,Excellent
2026-02-03 19:11:47.120,0.97,Excellent
2026-02-03 19:11:56.371,0.97,Excellent
2026-02-03 19:11:56.710,0.97,Excellent
2026-02-03 19:11:58.656,0.97,Excellent
2026-02-03 19:12:03.677,0.97,Excellent
2026-02-03 19:12:09.430,0.97,Excellent
2026-02-03 19:12:14.088,0.97,Excellent
2026-02-03 19:12:19.093,0.97,Excellent
2026-02-03 19:12:23.712,0.97,Excellent
2026-02-03 19:12:25.526,0.97,Excellent
2026-02-03 19:12:30.572,0.97,Excellent
2026-02-03 19:12:36.415,0.97,Excellent
2026-02-03 19:12:41.122,0.97,Excellent
2026-02-03 19:12:46.096,0.97,Excellent
2026-02-03 19:12:51.107,0.97,Excellent
2026-02-03 19:12:56.098,0.97,Excellent
2026-02-03 19:13:01.080,0.97,Excellent
2026-02-03 19:13:06.086,0.97,Excellent
2026-02-03 19:13:11.086,0.97,Excellent
2026-02-03 19:13:16.083,0.97,Excellent
2026-02-03 19:13:21.089,0.97,Excellent
2026-02-03 19:13:26.075,0.97,Excellent
2026-02-03 19:13:31.124,0.97,Excellent
2026-02-03 19:14:00.392,0.97,Excellent
2026-02-03 19:15:00.069,0.97,Excellent
2026-02-03 19:15:02.813,0.97,Excellent
2026-02-03 19:15:05.549,0.97,Excellent
2026-02-03 19:15:14.543,0.97,Excellent
2026-02-03 19:15:28.673,0.97,Excellent
2026-02-03 19:15:30.837,0.97,Excellent
2026-02-03 19:15:35.864,0.97,Excellent
2026-02-03 19:15:40.841,0.97,Excellent
2026-02-03 19:15:45.884,0.97,Excellent
2026-02-03 19:15:50.821,0.97,Excellent
2026-02-03 19:15:55.875,0.97,Excellent
2026-02-03 19:16:00.833,0.97,Excellent
2026-02-03 19:16:05.869,0.97,Excellent
2026-02-03 19:16:11.086,0.97,Excellent
2026-02-03 19:16:16.090,0.97,Excellent
2026-02-03 19:16:21.084,0.97,Excellent
2026-02-03 19:16:26.064,0.97,Excellent
2026-02-03 19:16:31.079,0.97,Excellent
2026-02-03 19:16:36.061,0.97,Excellent
2026-02-03 19:16:41.066,0.97,Excellent
2026-02-03 19:16:46.066,0.97,Excellent
2026-02-03 19:16:51.080,0.97,Excellent
2026-02-03 19:16:56.085,0.97,Excellent
2026-02-03 19:17:01.070,0.97,Excellent
2026-02-03 19:17:06.062,0.97,Excellent
2026-02-03 19:17:13.574,0.97,Excellent
2026-02-03 19:17:15.834,0.97,Excellent
2026-02-03 19:17:20.857,0.97,Excellent
2026-02-03 19:20:44.639,0.95,Excellent
2026-02-03 19:20:49.632,0.95,Excellent
2026-02-03 19:20:54.629,0.95,Excellent
