timestamp,value,status
2026-02-03 19:41:41.276,86.23,Critical
2026-02-03 19:41:46.265,86.23,Critical
2026-02-03 19:41:51.252,86.23,Critical
2026-02-03 19:42:01.525,86.21,Critical
2026-02-03 19:42:06.561,86.21,Critical
2026-02-03 19:42:11.523,86.22,Critical
2026-02-03 19:42:16.524,86.22,Critical
2026-02-03 19:42:21.502,86.22,Critical
2026-02-03 19:42:27.381,86.22,Critical
2026-02-03 19:42:32.097,86.22,Critical
2026-02-03 20:10:38.592,86.29,Critical
2026-02-03 20:10:43.575,86.29,Critical
2026-02-03 20:10:48.582,86.29,Critical
2026-02-03 20:10:53.596,86.27,Critical
2026-02-03 20:10:58.584,86.27,Critical
2026-02-03 20:11:03.592,86.27,Critical
2026-02-03 20:11:08.572,86.25,Critical
2026-02-03 20:11:13.599,86.25,Critical
2026-02-03 20:11:22.516,86.25,Critical
2026-02-03 20:11:27.564,86.25,Critical
2026-02-03 20:11:32.524,86.25,Critical
2026-02-03 20:22:52.103,86.25,Critical
2026-02-03 20:22:57.081,86.25,Critical
2026-02-03 20:23:02.095,86.25,Critical
2026-02-03 20:26:23.793,86.24,Critical
2026-02-03 20:26:28.809,86.24,Critical
2026-02-03 20:26:33.824,86.24,Critical
2026-02-03 20:26:38.793,86.2,Critical
2026-02-03 20:26:43.805,86.2,Critical
2026-02-03 20:26:48.796,86.2,Critical
2026-02-03 20:32:11.293,75.21,High
2026-02-03 20:32:16.286,75.21,High
2026-02-03 20:32:21.300,75.21,High
2026-02-03 20:32:26.281,86.19,Critical
2026-02-03 20:32:31.324,86.19,Critical
2026-02-03 20:32:32.793,86.19,Critical
2026-02-03 20:33:53.541,86.18,Critical
2026-02-03 20:33:58.550,86.18,Critical
2026-02-03 20:33:59.301,86.18,Critical
2026-02-03 20:34:04.306,86.18,Critical
2026-02-03 20:39:38.696,86.19,Critical
2026-02-03 20:39:52.093,86.17,Critical
2026-02-03 20:39:57.111,86.17,Critical
2026-02-03 20:40:02.086,86.17,Critical
2026-02-03 20:40:22.079,86.17,Critical
2026-02-03 20:40:27.085,86.17,Critical
2026-02-03 20:40:32.092,86.17,Critical
2026-02-03 20:40:37.101,86.17,Critical
2026-02-03 20:40:43.084,86.17,Critical
2026-02-03 20:40:48.071,86.17,Critical
2026-02-03 20:47:37.946,86.17,Critical
2026-02-03 20:47:42.957,86.17,Critical
2026-02-03 20:47:47.955,86.17,Critical
2026-02-03 20:47:57.871,86.18,Critical
2026-02-03 20:48:02.891,86.18,Critical
2026-02-03 20:52:23.394,86.18,Critical
2026-02-03 20:52:28.059,86.18,Critical
2026-02-03 20:52:33.064,86.18,Critical
2026-02-03 20:52:36.122,86.18,Critical
2026-02-03 20:52:54.802,86.17,Critical
2026-02-03 20:53:00.399,86.17,Critical
2026-02-03 20:53:05.071,86.17,Critical
2026-02-03 20:53:15.718,86.17,Critical
2026-02-03 20:53:20.747,86.17,Critical
2026-02-03 20:53:41.078,86.17,Critical
2026-02-03 20:53:46.085,86.17,Critical
2026-02-03 20:53:51.070,86.17,Critical
2026-02-03 20:53:56.058,86.17,Critical
2026-02-03 20:54:01.088,86.17,Critical
2026-02-03 20:54:06.088,86.17,Critical
2026-02-03 20:54:25.705,86.18,Critical
