timestamp,value,status
2026-01-01 12:52:28.938,0.91,Excellent
2026-01-01 12:52:44.037,0.91,Excellent
2026-01-01 12:52:59.055,0.91,Excellent
2026-01-01 12:53:14.073,0.91,Excellent
2026-01-01 12:53:29.091,0.91,Excellent
2026-01-01 12:53:44.112,0.91,Excellent
2026-01-01 12:53:59.149,0.99,Excellent
2026-01-01 12:54:14.166,0.99,Excellent
2026-01-01 12:54:29.187,0.99,Excellent
2026-01-01 12:54:44.205,0.99,Excellent
2026-01-01 12:54:59.248,0.99,Excellent
2026-01-01 12:55:14.275,0.99,Excellent
2026-01-01 12:55:29.297,0.99,Excellent
2026-01-01 12:55:44.331,0.99,Excellent
2026-01-01 12:55:59.347,0.99,Excellent
2026-01-01 12:56:14.364,0.99,Excellent
2026-01-01 12:56:29.379,0.99,Excellent
2026-01-01 12:56:44.396,0.99,Excellent
2026-01-01 12:56:59.414,0.99,Excellent
2026-01-01 12:57:14.432,0.99,Excellent
2026-01-01 12:57:29.463,0.99,Excellent
2026-01-01 12:57:44.495,0.99,Excellent
2026-01-01 12:57:59.511,1.03,Excellent
2026-01-01 12:58:14.524,1.03,Excellent
2026-01-01 12:58:29.561,1.03,Excellent
2026-01-01 12:58:44.575,1.03,Excellent
2026-01-01 12:58:59.597,1.03,Excellent
2026-01-01 12:59:14.611,1.03,Excellent
2026-01-01 12:59:29.650,1.03,Excellent
2026-01-01 12:59:44.664,1.03,Excellent
2026-01-01 12:59:59.690,1.03,Excellent
2026-01-01 13:00:14.702,1.03,Excellent
2026-01-01 13:00:29.730,1.03,Excellent
2026-01-01 13:00:44.756,1.03,Excellent
2026-01-01 13:00:59.785,1.03,Excellent
2026-01-01 13:01:14.798,1.03,Excellent
2026-01-01 13:01:29.812,1.03,Excellent
2026-01-01 13:01:44.827,1.03,Excellent
2026-01-01 13:01:59.851,1.03,Excellent
2026-01-01 13:02:14.875,1.03,Excellent
2026-01-01 13:02:29.918,1.03,Excellent
2026-01-01 13:02:44.951,1.03,Excellent
2026-01-01 13:02:59.964,1.03,Excellent
2026-01-01 13:03:14.990,1.03,Excellent
2026-01-01 13:03:30.018,1.03,Excellent
2026-01-01 13:03:45.043,1.03,Excellent
2026-01-01 13:04:00.088,1.03,Excellent
2026-01-01 13:04:15.116,1.03,Excellent
2026-01-01 13:04:30.143,1.03,Excellent
2026-01-01 13:04:45.156,1.03,Excellent
2026-01-01 13:05:00.178,1.03,Excellent
2026-01-01 13:05:15.196,1.03,Excellent
2026-01-01 13:05:30.239,1.03,Excellent
2026-01-01 13:05:45.253,1.03,Excellent
2026-01-01 13:06:00.276,1.03,Excellent
2026-01-01 13:06:15.322,1.03,Excellent
2026-01-01 13:06:30.346,1.03,Excellent
2026-01-01 13:06:45.377,1.03,Excellent
2026-01-01 13:07:00.389,1.03,Excellent
2026-01-01 13:07:15.404,1.03,Excellent
2026-01-01 13:07:30.428,1.03,Excellent
2026-01-01 13:07:45.442,1.03,Excellent
2026-01-01 13:08:00.465,1.03,Excellent
2026-01-01 13:08:15.494,1.03,Excellent
2026-01-01 13:08:30.508,1.03,Excellent
2026-01-01 13:08:45.533,1.03,Excellent
2026-01-01 13:16:18.563,1.03,Excellent
2026-01-01 13:16:33.620,1.03,Excellent
2026-01-01 13:16:48.681,1.03,Excellent
2026-01-01 13:17:03.725,1.03,Excellent
2026-01-01 13:17:18.765,1.03,Excellent
2026-01-01 13:17:33.783,1.03,Excellent
2026-01-01 13:17:48.842,1.03,Excellent
2026-01-01 13:18:03.920,1.03,Excellent
2026-01-01 13:18:18.942,1.03,Excellent
2026-01-01 13:18:33.963,1.03,Excellent
2026-01-01 13:18:48.988,1.03,Excellent
2026-01-01 13:19:04.008,1.03,Excellent
2026-01-01 13:19:19.067,1.03,Excellent
2026-01-01 13:19:34.087,1.03,Excellent
2026-01-01 13:19:49.108,1.03,Excellent
2026-01-01 14:07:19.104,1.03,Excellent
2026-01-01 14:07:34.194,1.03,Excellent
2026-01-01 14:07:49.217,1.03,Excellent
2026-01-01 14:08:04.236,1.03,Excellent
2026-01-01 14:08:19.255,1.03,Excellent
2026-01-01 14:08:34.276,1.03,Excellent
2026-01-01 14:08:49.291,1.03,Excellent
2026-01-01 14:09:04.316,1.03,Excellent
2026-01-01 14:09:19.338,1.03,Excellent
2026-01-01 14:09:34.358,1.03,Excellent
2026-01-01 14:09:49.378,1.03,Excellent
2026-01-01 14:10:04.475,1.03,Excellent
2026-01-01 14:10:19.495,1.03,Excellent
2026-01-01 14:10:34.553,1.03,Excellent
2026-01-01 14:10:49.599,1.03,Excellent
2026-01-01 14:11:04.619,1.03,Excellent
2026-01-01 14:11:19.716,1.03,Excellent
2026-01-01 14:11:34.735,1.03,Excellent
2026-01-01 14:11:49.792,1.03,Excellent
2026-01-01 14:12:04.834,1.03,Excellent
2026-01-01 14:12:19.853,1.03,Excellent
2026-01-01 14:12:34.876,1.03,Excellent
2026-01-01 14:12:49.908,1.03,Excellent
2026-01-01 14:13:04.933,1.03,Excellent
2026-01-01 14:13:19.954,1.03,Excellent
2026-01-01 14:13:35.043,1.03,Excellent
2026-01-01 14:13:50.070,1.03,Excellent
2026-01-01 14:14:05.090,1.03,Excellent
2026-01-01 14:14:20.152,1.03,Excellent
2026-01-01 14:14:35.190,1.03,Excellent
2026-01-01 14:14:50.220,1.03,Excellent
2026-01-01 14:15:05.250,1.03,Excellent
2026-01-01 14:15:20.274,1.03,Excellent
2026-01-01 14:15:50.369,1.03,Excellent
2026-01-01 14:16:05.427,1.03,Excellent
2026-01-01 14:16:20.449,1.03,Excellent
2026-01-01 14:16:35.489,1.03,Excellent
2026-01-01 14:16:50.530,1.03,Excellent
2026-01-01 14:17:05.565,1.03,Excellent
2026-01-01 14:17:20.620,1.03,Excellent
2026-01-01 14:17:35.642,1.03,Excellent
2026-01-01 14:17:50.716,1.03,Excellent
2026-01-01 14:18:05.734,1.03,Excellent
2026-01-01 14:18:20.800,1.03,Excellent
2026-01-01 14:18:35.858,1.03,Excellent
2026-01-01 14:18:50.898,1.03,Excellent
2026-01-01 14:19:05.968,1.03,Excellent
2026-01-01 14:19:21.007,1.03,Excellent
2026-01-01 14:19:36.035,1.03,Excellent
2026-01-01 14:19:51.059,1.03,Excellent
2026-01-01 14:20:06.087,1.03,Excellent
2026-01-01 14:20:21.110,1.03,Excellent
2026-01-01 14:20:36.137,1.03,Excellent
2026-01-01 14:20:51.174,1.03,Excellent
2026-01-01 14:21:06.192,1.03,Excellent
2026-01-01 14:21:21.213,1.03,Excellent
2026-01-01 14:21:36.233,1.03,Excellent
2026-01-01 14:21:51.254,1.03,Excellent
2026-01-01 14:22:06.278,1.03,Excellent
2026-01-01 14:22:21.299,1.03,Excellent
2026-01-01 14:22:36.412,1.03,Excellent
2026-01-01 14:22:51.471,1.03,Excellent
2026-01-01 14:23:06.488,1.03,Excellent
2026-01-01 14:23:21.546,1.03,Excellent
2026-01-01 14:23:36.605,1.03,Excellent
2026-01-01 14:23:51.625,1.03,Excellent
2026-01-01 14:24:06.680,1.03,Excellent
2026-01-01 14:24:21.698,1.03,Excellent
2026-01-01 14:24:36.748,1.03,Excellent
2026-01-01 14:24:51.789,1.03,Excellent
2026-01-01 14:25:06.808,1.03,Excellent
2026-01-01 14:25:21.829,1.03,Excellent
2026-01-01 14:25:36.859,1.03,Excellent
2026-01-01 14:25:51.880,1.03,Excellent
2026-01-01 14:26:06.901,1.03,Excellent
2026-01-01 14:26:21.931,1.03,Excellent
2026-01-01 14:26:36.948,1.03,Excellent
2026-01-01 14:26:51.968,1.03,Excellent
2026-01-01 14:27:06.991,1.03,Excellent
2026-01-01 14:27:22.013,1.03,Excellent
2026-01-01 14:27:37.033,1.03,Excellent
2026-01-01 14:27:52.104,1.03,Excellent
2026-01-01 14:28:07.130,1.03,Excellent
2026-01-01 14:28:22.177,1.03,Excellent
2026-01-01 14:28:37.196,1.03,Excellent
2026-01-01 14:28:52.258,1.03,Excellent
2026-01-01 14:29:07.281,1.03,Excellent
2026-01-01 14:29:22.346,1.03,Excellent
2026-01-01 14:29:37.367,1.03,Excellent
2026-01-01 14:29:52.408,1.03,Excellent
2026-01-01 14:30:07.430,1.03,Excellent
2026-01-01 14:30:22.494,1.03,Excellent
2026-01-01 14:30:37.514,1.03,Excellent
2026-01-01 14:30:52.532,1.03,Excellent
2026-01-01 14:31:07.590,1.03,Excellent
2026-01-01 14:31:22.653,1.03,Excellent
2026-01-01 14:31:37.714,1.03,Excellent
2026-01-01 14:31:52.735,1.03,Excellent
2026-01-01 14:32:07.930,1.03,Excellent
2026-01-01 14:32:22.965,1.03,Excellent
2026-01-01 14:32:37.986,1.03,Excellent
2026-01-01 14:32:53.005,1.03,Excellent
2026-01-01 14:33:08.034,1.03,Excellent
2026-01-01 14:33:23.129,1.03,Excellent
2026-01-01 14:33:38.147,1.03,Excellent
2026-01-01 14:33:53.242,1.03,Excellent
2026-01-01 14:34:08.269,1.03,Excellent
2026-01-01 14:34:23.292,1.03,Excellent
2026-01-01 14:34:38.350,1.03,Excellent
2026-01-01 14:34:53.384,1.03,Excellent
2026-01-01 14:35:08.442,1.03,Excellent
2026-01-01 14:35:23.465,1.03,Excellent
2026-01-01 14:35:38.486,1.03,Excellent
2026-01-01 14:35:53.509,1.03,Excellent
2026-01-01 14:36:08.546,1.03,Excellent
2026-01-01 14:36:23.565,1.03,Excellent
2026-01-01 14:39:22.550,1.03,Excellent
2026-01-01 14:39:37.727,1.03,Excellent
2026-01-01 14:39:52.864,1.03,Excellent
2026-01-01 14:40:08.048,1.03,Excellent
2026-01-01 14:40:23.195,1.03,Excellent
2026-01-01 14:40:42.225,1.03,Excellent
2026-01-01 14:40:57.349,1.03,Excellent
2026-01-01 14:41:12.469,1.03,Excellent
2026-01-01 14:41:27.677,1.03,Excellent
2026-01-01 14:41:42.850,1.03,Excellent
2026-01-01 14:41:58.012,1.03,Excellent
2026-01-01 14:42:13.146,1.03,Excellent
2026-01-01 14:42:28.274,1.03,Excellent
2026-01-01 14:42:43.422,1.03,Excellent
2026-01-01 14:42:58.591,1.03,Excellent
2026-01-01 14:43:13.754,1.03,Excellent
2026-01-01 14:43:28.924,1.03,Excellent
2026-01-01 14:43:44.034,1.03,Excellent
2026-01-01 14:43:59.135,1.03,Excellent
2026-01-01 14:44:14.292,1.03,Excellent
2026-01-01 14:44:29.397,1.03,Excellent
2026-01-01 14:44:44.555,1.03,Excellent
2026-01-01 14:45:00.023,1.04,Excellent
2026-01-01 14:45:15.127,1.04,Excellent
2026-01-01 14:45:30.271,1.04,Excellent
2026-01-01 14:45:45.398,1.04,Excellent
2026-01-01 14:46:31.472,18.52,Excellent
2026-01-01 14:46:47.080,0.93,Excellent
2026-01-01 14:47:50.471,0.93,Excellent
2026-01-01 14:48:22.906,0.93,Excellent
2026-01-01 14:49:11.400,0.93,Excellent
2026-01-01 14:49:44.758,0.93,Excellent
2026-01-01 14:50:34.980,0.93,Excellent
2026-01-01 14:51:08.214,0.93,Excellent
2026-01-01 14:52:49.080,0.93,Excellent
2026-01-01 14:53:05.776,33.34,Normal
2026-01-01 14:54:49.841,0.93,Excellent
2026-01-01 14:55:06.280,0.94,Excellent
2026-01-01 14:55:39.451,0.93,Excellent
2026-01-01 14:55:56.025,0.93,Excellent
2026-01-01 14:56:12.522,59.78,Normal
2026-01-01 14:56:29.014,0.93,Excellent
2026-01-01 14:58:35.580,40.34,Normal
2026-01-01 14:59:27.714,0.79,Excellent
2026-01-01 15:03:09.135,0.79,Excellent
2026-01-01 15:03:44.632,41.19,Normal
2026-01-01 15:04:39.796,0.79,Excellent
2026-01-01 15:05:13.716,0.78,Excellent
2026-01-01 15:06:37.346,40.55,Normal
2026-01-01 15:08:00.919,0.79,Excellent
2026-01-01 15:08:52.595,28.73,Excellent
2026-01-01 15:09:08.543,0.79,Excellent
2026-01-01 15:10:31.450,0.79,Excellent
2026-01-01 15:10:47.663,0.79,Excellent
2026-01-01 15:11:36.176,35.33,Normal
2026-01-01 15:12:26.707,0.79,Excellent
2026-01-01 15:13:39.213,2.28,Excellent
2026-01-01 15:13:55.705,0.79,Excellent
2026-01-01 15:15:35.662,0.79,Excellent
2026-01-01 15:15:43.805,0.79,Excellent
2026-01-01 15:16:32.548,0.79,Excellent
2026-01-01 15:17:22.072,0.79,Excellent
2026-01-01 15:19:34.572,0.79,Excellent
2026-01-01 15:19:51.097,0.79,Excellent
2026-01-01 15:20:07.265,0.79,Excellent
2026-01-01 15:21:48.423,0.81,Excellent
2026-01-01 15:22:22.881,0.8,Excellent
2026-01-01 15:22:41.247,0.8,Excellent
2026-01-01 15:23:30.230,0.8,Excellent
2026-01-01 15:23:46.465,0.8,Excellent
2026-01-01 15:24:19.082,0.8,Excellent
2026-01-01 15:24:35.151,72.98,Warning
2026-01-01 15:25:41.417,0.8,Excellent
2026-01-01 15:27:42.299,0.81,Excellent
2026-01-01 15:30:46.883,14.35,Excellent
2026-01-01 15:32:09.716,0.8,Excellent
2026-01-01 15:33:32.530,0.8,Excellent
2026-01-01 15:34:38.495,0.81,Excellent
2026-01-01 15:35:14.161,0.81,Excellent
2026-01-01 15:36:37.258,0.81,Excellent
2026-01-01 15:38:33.635,0.8,Excellent
2026-01-01 15:38:49.823,0.8,Excellent
2026-01-01 15:39:05.932,0.8,Excellent
2026-01-01 15:40:28.209,0.8,Excellent
2026-01-01 15:42:07.533,0.8,Excellent
2026-01-01 15:42:23.682,0.8,Excellent
2026-01-01 15:42:39.609,67.33,Warning
2026-01-01 15:44:02.483,0.8,Excellent
2026-01-01 15:45:59.707,0.8,Excellent
2026-01-01 15:46:50.231,0.8,Excellent
2026-01-01 15:48:31.902,0.81,Excellent
2026-01-01 15:48:48.227,0.81,Excellent
2026-01-01 15:50:15.820,0.81,Excellent
2026-02-01 17:26:41.993,1.02,Excellent
2026-02-01 17:27:20.060,1.02,Excellent
2026-02-01 17:28:19.692,1.02,Excellent
2026-02-01 17:29:20,1.02,Excellent
2026-02-01 17:30:10.972,1.02,Excellent
2026-02-01 17:30:13.196,1.02,Excellent
2026-02-01 17:30:13.223,1.02,Excellent
2026-02-01 17:30:18.707,1.02,Excellent
2026-02-01 17:30:23.716,1.02,Excellent
2026-02-01 17:30:28.713,1.02,Excellent
2026-02-01 17:30:33.692,1.02,Excellent
2026-02-01 17:30:38.695,1.02,Excellent
2026-02-01 17:30:43.700,1.02,Excellent
2026-02-01 17:30:48.706,1.02,Excellent
2026-02-01 17:30:53.720,1.02,Excellent
2026-02-01 17:30:58.683,1.02,Excellent
2026-02-01 17:31:03.690,1.02,Excellent
2026-02-01 17:31:08.684,1.02,Excellent
2026-02-01 17:31:13.687,1.02,Excellent
2026-02-01 17:31:20.028,1.02,Excellent
2026-02-01 17:31:40.700,1.02,Excellent
2026-02-01 17:31:43.231,1.02,Excellent
2026-02-01 17:31:48.995,1.02,Excellent
2026-02-01 17:31:53.706,1.02,Excellent
2026-02-01 17:31:58.687,1.02,Excellent
2026-02-01 17:32:03.726,1.02,Excellent
2026-02-01 17:32:08.688,1.02,Excellent
2026-02-01 17:32:13.708,1.02,Excellent
2026-02-01 17:32:18.338,1.02,Excellent
2026-02-01 17:32:23.694,1.02,Excellent
2026-02-01 17:32:28.703,1.02,Excellent
2026-02-01 17:32:33.707,1.02,Excellent
2026-02-01 17:32:38.687,1.02,Excellent
2026-02-01 17:32:43.692,1.02,Excellent
2026-02-01 17:32:48.701,1.02,Excellent
2026-02-01 17:32:53.711,1.02,Excellent
2026-02-01 17:32:58.681,1.02,Excellent
2026-02-01 17:33:03.680,1.02,Excellent
2026-02-01 17:33:08.685,1.02,Excellent
2026-02-01 17:33:13.706,1.02,Excellent
2026-02-01 17:33:18.714,1.02,Excellent
2026-02-01 17:34:19.990,1.02,Excellent
2026-02-01 17:34:36.765,1.02,Excellent
2026-02-01 17:34:38.233,1.02,Excellent
2026-02-01 17:34:44.002,1.02,Excellent
2026-02-01 17:34:48.692,1.02,Excellent
2026-02-01 17:34:53.681,1.02,Excellent
2026-02-01 17:34:58.707,1.02,Excellent
2026-02-01 17:35:03.222,1.02,Excellent
2026-02-01 17:35:08.713,1.02,Excellent
2026-02-01 17:35:13.692,1.02,Excellent
2026-02-01 17:35:18.691,1.02,Excellent
2026-02-01 17:35:23.689,1.02,Excellent
2026-02-01 17:35:28.714,1.02,Excellent
2026-02-01 17:35:33.699,1.02,Excellent
2026-02-01 17:35:38.683,1.02,Excellent
2026-02-01 17:35:43.706,1.02,Excellent
2026-02-01 17:35:48.684,1.02,Excellent
2026-02-01 17:35:53.725,1.02,Excellent
2026-02-01 17:35:58.691,1.02,Excellent
2026-02-01 17:36:20.064,1.02,Excellent
2026-02-01 17:36:58.632,1.02,Excellent
2026-02-01 17:37:03.208,1.02,Excellent
2026-02-01 17:37:08.205,1.02,Excellent
2026-02-01 17:37:13.210,1.02,Excellent
2026-02-01 17:37:18.207,1.02,Excellent
2026-02-01 17:37:23.521,1.02,Excellent
2026-02-01 17:37:28.716,1.02,Excellent
2026-02-01 17:37:33.718,1.02,Excellent
2026-02-01 17:37:38.518,1.02,Excellent
2026-02-01 17:37:43.404,1.02,Excellent
2026-02-01 17:37:43.428,1.02,Excellent
2026-02-01 17:37:48.416,1.02,Excellent
2026-02-01 17:37:53.997,1.02,Excellent
2026-02-01 17:37:58.688,1.02,Excellent
2026-02-01 17:38:03.408,1.02,Excellent
2026-02-01 17:38:08.797,1.02,Excellent
2026-02-01 17:38:13.698,1.02,Excellent
2026-02-01 17:38:18.705,1.02,Excellent
2026-02-01 17:38:23.692,1.02,Excellent
2026-02-01 17:38:28.432,1.02,Excellent
2026-02-01 17:38:32.366,1.02,Excellent
2026-02-01 17:38:32.391,1.02,Excellent
2026-02-01 17:38:37.374,1.02,Excellent
2026-02-01 17:38:42.375,1.02,Excellent
2026-02-01 17:38:47.369,1.02,Excellent
2026-02-01 17:38:52.378,1.02,Excellent
2026-02-01 17:38:57.383,1.02,Excellent
2026-02-01 17:39:02.381,1.02,Excellent
2026-02-01 17:39:07.378,1.02,Excellent
2026-02-01 17:39:12.378,1.02,Excellent
2026-02-01 17:39:17.387,1.02,Excellent
2026-02-01 17:39:22.381,1.02,Excellent
2026-02-01 17:39:27.383,1.02,Excellent
2026-02-01 17:39:32.406,1.02,Excellent
2026-02-01 17:39:37.369,1.02,Excellent
2026-02-01 17:39:42.391,1.02,Excellent
2026-02-01 17:39:47.389,1.02,Excellent
2026-02-01 17:39:52.423,1.02,Excellent
2026-02-01 17:39:57.468,1.02,Excellent
2026-02-01 17:40:03.005,1.02,Excellent
2026-02-01 17:40:07.696,1.02,Excellent
2026-02-01 17:40:12.718,1.02,Excellent
2026-02-01 17:40:17.697,1.02,Excellent
2026-02-01 17:40:22.706,1.02,Excellent
2026-02-01 17:40:27.705,1.02,Excellent
2026-02-01 17:40:32.705,1.02,Excellent
2026-02-01 17:40:37.367,1.02,Excellent
2026-02-01 17:40:42.374,1.02,Excellent
2026-02-01 17:40:46.115,1.02,Excellent
2026-02-01 17:40:46.151,1.02,Excellent
2026-02-01 17:40:52.032,1.02,Excellent
2026-02-01 17:40:56.699,1.02,Excellent
2026-02-01 17:41:01.690,1.02,Excellent
2026-02-01 17:41:03.826,1.02,Excellent
2026-02-01 17:41:03.863,1.02,Excellent
2026-02-01 17:41:09.990,1.02,Excellent
2026-02-01 17:41:14.612,1.02,Excellent
2026-02-01 17:41:19.703,1.02,Excellent
2026-02-01 17:41:23.849,1.02,Excellent
2026-02-01 17:41:29.686,1.02,Excellent
2026-02-01 17:41:35.695,1.02,Excellent
2026-02-01 17:41:39.798,1.02,Excellent
2026-02-01 17:41:45.011,1.02,Excellent
2026-02-01 17:41:49.690,1.02,Excellent
2026-02-01 17:41:54.691,1.02,Excellent
2026-02-01 17:41:59.682,1.02,Excellent
2026-02-01 17:42:04.690,1.02,Excellent
2026-02-01 17:42:09.688,1.02,Excellent
2026-02-01 17:42:14.690,1.02,Excellent
2026-02-01 17:42:19.701,1.02,Excellent
2026-02-01 17:42:24.018,1.02,Excellent
2026-02-01 17:42:28.834,1.02,Excellent
2026-02-01 17:42:35.306,1.02,Excellent
2026-02-01 17:42:38.584,1.02,Excellent
2026-02-01 17:42:38.610,1.02,Excellent
2026-02-01 17:42:43.913,1.02,Excellent
2026-02-01 17:42:48.683,1.02,Excellent
2026-02-01 17:42:53.688,1.02,Excellent
2026-02-01 17:42:58.691,1.02,Excellent
2026-02-01 17:43:03.692,1.02,Excellent
2026-02-01 17:43:08.687,1.02,Excellent
2026-02-01 17:43:13.652,1.02,Excellent
2026-02-01 17:43:18.719,1.02,Excellent
2026-02-01 17:43:23.713,1.02,Excellent
2026-02-01 17:43:28.598,1.02,Excellent
2026-02-01 17:43:33.589,1.02,Excellent
2026-02-01 17:43:34.327,1.02,Excellent
2026-02-01 17:43:34.353,1.02,Excellent
2026-02-01 17:43:40.009,1.02,Excellent
2026-02-01 17:43:44.691,1.02,Excellent
2026-02-01 17:43:49.691,1.02,Excellent
2026-02-01 17:43:54.690,1.02,Excellent
2026-02-01 17:43:59.692,1.02,Excellent
2026-02-01 17:44:04.686,1.02,Excellent
2026-02-01 17:44:09.832,1.02,Excellent
2026-02-01 17:44:14.685,1.02,Excellent
2026-02-01 17:44:19.698,1.02,Excellent
2026-02-01 17:44:24.704,1.02,Excellent
2026-02-01 17:44:29.695,1.02,Excellent
2026-02-01 17:44:34.691,1.02,Excellent
2026-02-01 17:45:20.018,1.02,Excellent
2026-02-01 17:46:19.709,1.02,Excellent
2026-02-01 17:46:24.341,1.02,Excellent
2026-02-01 17:46:40.722,1.02,Excellent
2026-02-01 17:46:40.763,1.02,Excellent
2026-02-01 17:46:45.688,1.02,Excellent
2026-02-01 17:46:50.430,1.02,Excellent
2026-02-01 17:46:55.441,1.02,Excellent
2026-02-01 17:47:00.695,1.02,Excellent
2026-02-01 17:47:05.688,1.02,Excellent
2026-02-01 17:47:10.704,1.02,Excellent
2026-02-01 17:47:15.688,1.02,Excellent
2026-02-01 17:47:20.695,1.02,Excellent
2026-02-01 17:47:25.689,1.02,Excellent
2026-02-01 17:47:30.699,1.02,Excellent
2026-02-01 17:47:35.687,1.02,Excellent
2026-02-01 17:47:40.693,1.02,Excellent
2026-02-01 17:47:45.724,1.02,Excellent
2026-02-01 17:47:50.708,1.02,Excellent
2026-02-01 17:47:55.696,1.02,Excellent
2026-02-01 17:48:00.716,1.02,Excellent
2026-02-01 17:48:05.706,1.02,Excellent
2026-02-01 17:48:10.715,1.02,Excellent
2026-02-01 17:48:15.734,1.02,Excellent
2026-02-01 17:48:20.726,1.02,Excellent
2026-02-01 17:48:25.691,1.02,Excellent
2026-02-01 17:48:30.749,1.02,Excellent
2026-02-01 17:48:35.425,1.02,Excellent
